date,seconds,symbol,open_interest,year_to_expiration,is_call,strike_price,prev_close,prev_volume,trade_price,trade_qty,volume,bid,bidqty,ask,askqty,u_trade_px,u_trade_qty,u_volume,u_bid,u_bidqty,u_ask,u_askqty,u_sigma
20250106,11692.102,VALEA565,886300,0.03,1,54.36,0.35,2760400,0.47,900,1353500,0.46,74700,0.48,100800,53.08,200,7186700,53.05,3900,53.08,300,0.332757
20250106,11692.15,VALEM690,178900,0.03,0,66.86,14,28500,13.5,100,26600,13.34,1000,13.87,1000,53.09,200,7187100,53.06,1000,53.09,2000,0.332757
20250106,11692.64,VALEA565,886300,0.03,1,54.36,0.35,2760400,0.47,100,1353600,0.47,14000,0.48,100800,53.06,100,7187400,53.06,1000,53.09,2100,0.332757
20250106,11692.64,VALEM565,2622000,0.03,0,54.36,1.89,1230700,1.53,100,743800,1.51,200,1.53,5900,53.06,100,7187400,53.06,1000,53.09,2100,0.332757
20250106,11708.498,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.65,100,2110500,0.63,94000,0.65,131300,53.08,100,7188000,53.06,900,53.08,2500,0.332757
20250106,11714.87,VALEM630,1273700,0.03,0,60.86,8.08,41200,7.57,200,17300,7.53,100,7.85,1000,53.06,300,7188700,53.06,300,53.08,2600,0.332757
20250106,11723.024,VALEA540,312200,0.03,1,51.86,1.38,354300,1.8,100,73700,1.79,100,1.82,16500,53.06,400,7189900,53.05,900,53.06,4500,0.332757
20250106,11723.024,VALEM58,2048800,0.03,0,55.86,3.21,318200,2.74,100,76500,2.73,100,2.75,100,53.06,400,7189900,53.05,900,53.06,4500,0.332757
20250106,11723.025,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.69,2600,1150100,0.68,102800,0.7,73500,53.06,400,7189900,53.05,900,53.06,4500,0.332757
20250106,11738.051,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.64,100,2110600,0.63,30200,0.65,174500,53.07,100,7198900,53.05,2400,53.07,1400,0.332757
20250106,11738.06,VALEA58,4499400,0.03,1,55.86,0.13,3103500,0.19,100,1128400,0.18,156100,0.19,6900,53.07,100,7198900,53.06,1600,53.07,900,0.332757
20250106,11738.578,VALEA565,886300,0.03,1,54.36,0.35,2760400,0.47,100,1353700,0.47,20000,0.48,100700,53.06,300,7200500,53.06,400,53.09,3200,0.332757
20250106,11738.578,VALEM565,2622000,0.03,0,54.36,1.89,1230700,1.53,100,743900,1.51,200,1.53,5800,53.06,300,7200500,53.06,400,53.08,200,0.332757
20250106,11761.341,VALEM615,2809000,0.03,0,59.36,6.6,50500,6.32,1100,36500,6.03,100,6.38,1000,53.07,100,7201000,53.07,600,53.09,3300,0.332757
20250106,11765.133,VALEM570,1765300,0.03,0,54.86,2.31,982400,1.9,100,525900,1.88,16200,1.91,2800,53.07,300,7202500,53.05,3200,53.06,400,0.332757
20250106,11767.504,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.64,900,2111500,0.63,38500,0.64,1000,53.06,500,7203400,53.05,1900,53.07,1500,0.332757
20250106,11767.504,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.64,1000,2112500,0.63,38500,0.65,136600,53.06,500,7203400,53.05,1900,53.07,1500,0.332757
20250106,11769.709,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.86,600,1301900,0.85,7500,0.87,54600,53.06,200,7203600,53.05,2000,53.07,1500,0.332757
20250106,11775.716,VALEN630,1633600,0.13,0,60.86,7.5,27200,7,200,9500,6.63,5000,7.47,5000,53.05,100,7204300,53.05,2000,53.07,1400,0.332757
20250106,11787.717,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.64,1400,2113900,0.63,34200,0.64,500,53.06,200,7204500,53.05,2200,53.07,1200,0.332757
20250106,11788.332,VALEN675,30700,0.13,0,65.36,11.71,31400,11.3,1000,22400,10.91,5000,11.59,100,53.06,200,7204500,53.05,2200,53.06,800,0.332757
20250106,11791.903,VALEN575,1251400,0.13,0,55.36,2.87,97200,2.54,300,45200,2.54,10000,2.56,4100,53.05,100,7205700,53.05,2100,53.07,1200,0.332757
20250106,11796.545,VALEN675,30700,0.13,0,65.36,11.71,31400,11.29,1000,23400,10.91,5000,11.59,100,53.07,100,7206300,53.05,2500,53.07,500,0.332757
20250106,11804.135,VALEM590,2320600,0.03,0,56.86,4.16,97800,3.55,1100,32900,3.49,500,3.74,500,53.07,100,7206300,53.05,3400,53.07,500,0.332757
20250106,11804.136,VALEM590,2320600,0.03,0,56.86,4.16,97800,3.5,1000,33900,3.49,500,3.5,100,53.07,100,7206300,53.05,3400,53.07,500,0.332757
20250106,11804.136,VALEM590,2320600,0.03,0,56.86,4.16,97800,3.5,100,34000,3.49,500,3.74,500,53.07,100,7206300,53.05,3400,53.07,500,0.332757
20250106,11804.137,VALEA590,2689100,0.03,1,56.86,0.08,4273200,0.1,1000,790600,0.1,174200,0.11,102200,53.08,100,7207400,53.05,3400,53.08,1000,0.332757
20250106,11804.142,VALEA590,2689100,0.03,1,56.86,0.08,4273200,0.1,100,790700,0.1,174100,0.11,102200,53.08,1000,7208400,53.05,3400,53.09,3000,0.332757
20250106,11804.142,VALEA590,2689100,0.03,1,56.86,0.08,4273200,0.1,1000,791700,0.1,173100,0.11,102200,53.08,1000,7208400,53.05,3400,53.09,3000,0.332757
20250106,11804.142,VALEN590,761200,0.13,0,56.86,3.95,141600,3.56,500,109800,3.56,20700,3.6,4500,53.08,1000,7208400,53.05,3400,53.09,3000,0.332757
20250106,11804.15,VALEM565,2622000,0.03,0,54.36,1.89,1230700,1.52,100,744000,1.51,3400,1.54,28900,53.08,1000,7208400,53.05,3800,53.07,200,0.332757
20250106,11804.155,VALEA545,253400,0.03,1,52.36,1.09,604400,1.45,100,82100,1.43,100,1.46,100,53.07,200,7208600,53.06,500,53.09,2600,0.332757
20250106,11804.155,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.64,100,2114000,0.63,75600,0.65,107400,53.07,200,7208600,53.06,500,53.09,2700,0.332757
20250106,11804.157,VALEA58,4499400,0.03,1,55.86,0.13,3103500,0.19,100,1128500,0.18,156100,0.19,6900,53.07,200,7208600,53.06,200,53.09,2600,0.332757
20250106,11810.97,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.64,100,2114100,0.63,94000,0.65,107400,53.08,1300,7210300,53.07,500,53.08,300,0.332757
20250106,11810.986,VALEA58,4499400,0.03,1,55.86,0.13,3103500,0.19,100,1128600,0.18,156000,0.19,6800,53.08,1300,7210300,53.07,500,53.08,300,0.332757
20250106,11811.702,VALEA545,253400,0.03,1,52.36,1.09,604400,1.45,100,82200,1.44,100,1.46,100,53.08,300,7210600,53.08,1100,53.09,2500,0.332757
20250106,11811.704,VALEM560,1890200,0.03,0,53.86,1.51,1762700,1.19,900,907100,1.18,18400,1.2,10700,53.08,300,7210600,53.08,1100,53.09,2300,0.332757
20250106,11818.492,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.86,600,1302500,0.85,19100,0.87,28900,53.07,200,7214400,53.06,300,53.08,1800,0.332757
20250106,11842.59,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.69,2600,1152700,0.68,80100,0.7,83000,53.06,600,7217900,53.05,7100,53.07,300,0.332757
20250106,11842.708,VALEM560,1890200,0.03,0,53.86,1.51,1762700,1.2,800,907900,1.19,10000,1.21,32000,53.06,600,7217900,53.05,7100,53.07,800,0.332757
20250106,11842.892,VALEA545,253400,0.03,1,52.36,1.09,604400,1.43,100,82300,1.42,41200,1.45,100,53.05,4600,7225100,53.04,1500,53.07,2100,0.332757
20250106,11842.893,VALEB570,239200,0.13,1,54.86,1.12,348700,1.34,800,84200,1.33,20900,1.35,41200,53.05,4600,7225100,53.04,1500,53.07,2100,0.332757
20250106,11842.909,VALEM555,2246800,0.03,0,53.36,1.17,2152000,0.93,100,1255200,0.92,10400,0.94,6800,53.05,4600,7225100,53.04,1500,53.07,2100,0.332757
20250106,11842.913,VALEN580,1063000,0.13,0,55.86,3.18,296300,2.88,100,239100,2.85,38700,2.9,15000,53.05,4600,7225100,53.04,1500,53.07,2300,0.332757
20250106,11842.92,VALEA570,1816000,0.03,1,54.86,0.24,3788700,0.34,100,1389400,0.34,9900,0.35,176900,53.05,4600,7225100,53.04,700,53.06,600,0.332757
20250106,11842.92,VALEA570,1816000,0.03,1,54.86,0.24,3788700,0.34,9900,1399300,0.33,212100,0.35,176900,53.05,4600,7225100,53.04,700,53.06,600,0.332757
20250106,11843.823,VALEN575,1251400,0.13,0,55.36,2.87,97200,2.56,100,45300,2.54,22000,2.58,28600,53.05,500,7225600,53.04,700,53.06,600,0.332757
20250106,11843.992,VALEM560,1890200,0.03,0,53.86,1.51,1762700,1.21,3600,911500,1.2,10800,1.22,700,53.04,600,7226200,53.03,1500,53.06,600,0.332757
20250106,11844.143,VALEA565,886300,0.03,1,54.36,0.35,2760400,0.46,1100,1354800,0.45,75700,0.47,64500,53.02,200,7226400,53.02,2500,53.06,2400,0.332757
20250106,11845.79,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.63,100,2114200,0.63,1800,0.64,73100,53.03,100,7226500,53.03,1000,53.06,2400,0.332757
20250106,11845.79,VALEM560,1890200,0.03,0,53.86,1.51,1762700,1.22,100,911600,1.2,7200,1.22,4500,53.03,100,7226500,53.03,1000,53.06,2400,0.332757
20250106,11852.083,VALEM570,1765300,0.03,0,54.86,2.31,982400,1.9,100,526000,1.89,32000,1.92,2800,53.03,100,7226500,53.04,300,53.06,500,0.332757
20250106,11852.084,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.69,6000,1158700,0.69,8900,0.7,2600,53.03,100,7226500,53.04,300,53.06,500,0.332757
20250106,11852.084,VALEM555,2246800,0.03,0,53.36,1.17,2152000,0.92,2600,1257800,0.91,50800,0.94,33800,53.03,100,7226500,53.04,300,53.06,500,0.332757
20250106,11852.084,VALEM560,1890200,0.03,0,53.86,1.51,1762700,1.2,200,911800,1.19,52400,1.21,1000,53.03,100,7226500,53.04,300,53.06,500,0.332757
20250106,11852.085,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.86,5000,1307500,0.85,600,0.86,17500,53.03,100,7226500,53.04,300,53.06,500,0.332757
20250106,11852.098,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.86,200,1307700,0.85,11900,0.86,17300,53.06,100,7226800,53.05,2400,53.06,200,0.332757
20250106,11852.099,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.64,1200,2115400,0.63,26600,0.64,17200,53.06,100,7226800,53.05,2400,53.06,200,0.332757
20250106,11852.104,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.86,2200,1309900,0.85,11900,0.86,15100,53.06,100,7226800,53.05,2400,53.06,200,0.332757
20250106,11852.105,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.86,800,1310700,0.85,11900,0.86,14300,53.06,200,7227000,53.05,2400,53.07,500,0.332757
20250106,11852.107,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.69,3100,1161800,0.68,86100,0.69,14900,53.06,200,7227000,53.05,2400,53.07,500,0.332757
20250106,11852.109,VALEA565,886300,0.03,1,54.36,0.35,2760400,0.47,2300,1357100,0.46,23000,0.47,16200,53.06,200,7227000,53.06,1200,53.07,500,0.332757
20250106,11852.11,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.86,3800,1314500,0.85,11900,0.86,10500,53.06,200,7227000,53.06,1200,53.07,500,0.332757
20250106,11871.665,VALEB560,295000,0.13,1,53.86,1.53,437000,1.8,500,244300,1.78,14800,1.8,18200,53.06,600,7227900,53.05,2300,53.06,500,0.332757
20250106,11871.665,VALEB560,295000,0.13,1,53.86,1.53,437000,1.8,500,244800,1.78,14800,1.8,17700,53.06,600,7227900,53.05,2300,53.06,500,0.332757
20250106,11871.666,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.86,600,1315100,0.85,19700,0.87,51500,53.06,600,7227900,53.05,2300,53.06,500,0.332757
20250106,11871.666,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.86,600,1315700,0.86,5700,0.87,51500,53.06,600,7227900,53.05,2300,53.06,500,0.332757
20250106,11871.666,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.86,600,1316300,0.86,5100,0.87,51500,53.06,500,7228400,53.06,500,53.07,400,0.332757
20250106,11871.666,VALEB560,295000,0.13,1,53.86,1.53,437000,1.8,1300,246100,1.78,14800,1.8,16400,53.06,600,7227900,53.05,2300,53.06,500,0.332757
20250106,11871.666,VALEB560,295000,0.13,1,53.86,1.53,437000,1.8,4900,251000,1.78,14800,1.8,11500,53.06,500,7228400,53.06,500,53.07,400,0.332757
20250106,11871.666,VALEB565,281300,0.13,1,54.36,1.32,501400,1.56,7900,319800,1.54,14900,1.56,10800,53.06,500,7228400,53.05,2300,53.07,400,0.332757
20250106,11871.667,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.86,5100,1321400,0.85,19700,0.87,51500,53.06,500,7228400,53.06,600,53.07,400,0.332757
20250106,11872.473,VALEM540,1210900,0.03,0,51.86,0.46,1342800,0.37,16800,599100,0.37,39800,0.38,69500,53.08,600,7229000,53.07,500,53.09,1800,0.332757
20250106,11872.473,VALEM540,1210900,0.03,0,51.86,0.46,1342800,0.37,21600,620700,0.37,18200,0.38,69500,53.08,600,7229000,53.07,500,53.09,1800,0.332757
20250106,11872.473,VALEN585,728100,0.13,0,56.36,3.6,135600,3.21,17500,128600,3.2,35000,3.25,27700,53.08,600,7229000,53.07,500,53.09,1800,0.332757
20250106,11880.801,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.68,800,1162600,0.67,155300,0.69,51800,53.06,100,7229100,53.07,900,53.09,100,0.332757
20250106,11880.802,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.87,700,1322100,0.85,38000,0.88,80300,53.06,100,7229100,53.07,900,53.09,100,0.332757
20250106,11880.803,VALEA55,392500,0.03,1,52.86,0.86,1587600,1.14,200,305500,1.12,14100,1.14,2200,53.06,100,7229100,53.08,2600,53.09,100,0.332757
20250106,11880.803,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.65,1500,2116900,0.64,30000,0.65,52100,53.06,100,7229100,53.08,2600,53.09,100,0.332757
20250106,11880.804,VALEB575,390100,0.13,1,55.36,0.95,673600,1.16,100,483100,1.14,60900,1.16,300,53.06,100,7229100,53.08,2600,53.1,6900,0.332757
20250106,11880.806,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.65,22400,2139300,0.64,34000,0.65,7300,53.06,100,7229100,53.08,2600,53.1,6800,0.332757
20250106,11880.809,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.65,5000,2144300,0.64,34000,0.65,2300,53.06,100,7229100,53.08,2600,53.1,6800,0.332757
20250106,11880.813,VALEA55,392500,0.03,1,52.86,0.86,1587600,1.14,700,306200,1.12,33500,1.14,1500,53.06,100,7229100,53.09,500,53.1,6800,0.332757
20250106,11880.813,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.65,2300,2146600,0.64,34000,0.66,137100,53.06,100,7229100,53.09,500,53.1,6800,0.332757
20250106,11880.814,VALEA55,392500,0.03,1,52.86,0.86,1587600,1.14,1500,307700,1.12,33500,1.15,18400,53.06,100,7229100,53.09,500,53.1,6600,0.332757
20250106,11880.814,VALEM560,1890200,0.03,0,53.86,1.51,1762700,1.18,2000,913800,1.17,65800,1.19,10600,53.06,100,7229100,53.09,500,53.1,6600,0.332757
20250106,11880.817,VALEM525,1729300,0.03,0,50.36,0.18,423300,0.15,40100,142500,0.14,184700,0.15,23000,53.09,100,7229200,53.09,400,53.1,6500,0.332757
20250106,11880.82,VALEM525,1729300,0.03,0,50.36,0.18,423300,0.15,15000,157500,0.14,184700,0.15,8000,53.09,100,7229200,53.09,400,53.1,6500,0.332757
20250106,11881.131,VALEN595,1503700,0.13,0,57.36,4.3,256700,3.94,1500,129100,3.94,18500,3.97,15800,53.09,100,7229200,53.09,2700,53.1,6500,0.332757
20250106,11881.131,VALEN595,1503700,0.13,0,57.36,4.3,256700,3.94,1500,130600,3.94,17000,3.97,15800,53.09,100,7229200,53.09,2700,53.1,6500,0.332757
20250106,11881.18,VALEN595,1503700,0.13,0,57.36,4.3,256700,3.94,200,130800,3.94,16800,3.97,15800,53.09,100,7229200,53.09,2700,53.1,6500,0.332757
20250106,11881.18,VALEN595,1503700,0.13,0,57.36,4.3,256700,3.94,200,131000,3.94,16600,3.97,15800,53.09,100,7229200,53.09,2700,53.1,6500,0.332757
20250106,11881.208,VALEN595,1503700,0.13,0,57.36,4.3,256700,3.94,1400,132400,3.94,15200,3.97,15800,53.09,100,7229200,53.09,2700,53.1,6500,0.332757
20250106,11881.208,VALEN595,1503700,0.13,0,57.36,4.3,256700,3.94,1400,133800,3.94,13800,3.97,15800,53.09,100,7229200,53.09,2700,53.1,6500,0.332757
20250106,11881.208,VALEN595,1503700,0.13,0,57.36,4.3,256700,3.94,4100,137900,3.94,9700,3.97,15800,53.09,100,7229200,53.09,2700,53.1,6500,0.332757
20250106,11881.209,VALEN595,1503700,0.13,0,57.36,4.3,256700,3.94,1500,139400,3.94,8200,3.97,15800,53.09,100,7229200,53.09,2700,53.1,6500,0.332757
20250106,11881.226,VALEN595,1503700,0.13,0,57.36,4.3,256700,3.94,4700,144100,3.94,3500,3.97,15800,53.09,100,7229200,53.09,2700,53.1,6500,0.332757
20250106,11882.566,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.87,3900,1326000,0.86,19800,0.88,33000,53.09,1400,7230600,53.09,1400,53.1,6500,0.332757
20250106,11884.295,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.65,1900,2148500,0.64,75400,0.66,101100,53.09,1100,7233000,53.08,700,53.1,6600,0.332757
20250106,11884.299,VALEM525,1729300,0.03,0,50.36,0.18,423300,0.15,40100,197600,0.14,184700,0.16,182300,53.09,1100,7233000,53.08,700,53.1,6600,0.332757
20250106,11884.3,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.64,100,2148600,0.64,75300,0.66,137900,53.09,1100,7233000,53.08,800,53.1,6600,0.332757
20250106,11884.305,VALEM560,1890200,0.03,0,53.86,1.51,1762700,1.18,100,913900,1.17,52700,1.19,10600,53.09,1100,7233000,53.08,800,53.1,6600,0.332757
20250106,11884.305,VALEM565,2622000,0.03,0,54.36,1.89,1230700,1.51,200,744200,1.5,18100,1.52,7200,53.09,1100,7233000,53.08,800,53.1,6600,0.332757
20250106,11890.751,VALEN508,652600,0.13,0,50.36,0.65,190500,0.59,1100,43900,0.57,117400,0.59,202000,53.09,300,7233300,53.09,1700,53.1,1600,0.332757
20250106,11896.436,VALEA570,1816000,0.03,1,54.86,0.24,3788700,0.34,200,1399500,0.34,116100,0.36,235600,53.09,100,7233400,53.09,1800,53.1,1600,0.332757
20250106,11901.966,VALEN595,1503700,0.13,0,57.36,4.3,256700,3.94,3500,147600,3.92,20200,3.96,20200,53.1,300,7234900,53.1,700,53.11,3300,0.332757
20250106,11905.721,VALEB545,116900,0.13,1,52.36,2.35,227000,2.66,1000,47300,2.65,23800,2.69,5000,53.1,100,7235100,53.1,600,53.11,3100,0.332757
20250106,11916.495,VALEA540,312200,0.03,1,51.86,1.38,354300,1.83,100,73800,1.82,1400,1.84,100,53.1,500,7242800,53.09,3300,53.11,3300,0.332757
20250106,11930.797,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.87,600,1326600,0.86,19800,0.88,6200,53.09,3000,7247200,53.08,1600,53.11,2600,0.332757
20250106,11930.797,VALEA58,4499400,0.03,1,55.86,0.13,3103500,0.19,14600,1143200,0.19,1500,0.2,238700,53.09,3000,7247200,53.08,1800,53.11,2500,0.332757
20250106,11930.803,VALEM560,1890200,0.03,0,53.86,1.51,1762700,1.18,100,914000,1.17,43300,1.18,4500,53.09,3000,7247200,53.08,1700,53.1,200,0.332757
20250106,11930.811,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.64,100,2148700,0.64,75200,0.65,100,53.09,3000,7247200,53.08,1700,53.1,200,0.332757
20250106,11930.812,VALEA545,253400,0.03,1,52.36,1.09,604400,1.46,100,82400,1.45,100,1.48,18200,53.09,3000,7247200,53.08,1700,53.1,200,0.332757
20250106,11930.815,VALEM560,1890200,0.03,0,53.86,1.51,1762700,1.18,1000,915000,1.17,6800,1.19,10600,53.1,200,7247400,53.08,2000,53.1,400,0.332757
20250106,11934.458,VALEB560,295000,0.13,1,53.86,1.53,437000,1.82,400,251400,1.8,33900,1.83,19500,53.14,1400,7260500,53.09,2200,53.14,3600,0.332757
20250106,11934.46,VALEM58,2048800,0.03,0,55.86,3.21,318200,2.69,200,76700,2.67,20000,2.72,100,53.14,1400,7260500,53.09,2200,53.14,2200,0.332757
20250106,11934.466,VALEB630,151700,0.13,1,60.86,0.17,154900,0.2,2500,31800,0.19,227700,0.21,178000,53.14,1400,7260500,53.1,400,53.14,2100,0.332757
20250106,11934.467,VALEA565,886300,0.03,1,54.36,0.35,2760400,0.49,800,1357900,0.47,141200,0.49,21400,53.14,1400,7260500,53.1,400,53.13,300,0.332757
20250106,11934.467,VALEM565,2622000,0.03,0,54.36,1.89,1230700,1.49,400,744600,1.48,5500,1.51,6100,53.14,1400,7260500,53.1,400,53.13,300,0.332757
20250106,11934.489,VALEM565,2622000,0.03,0,54.36,1.89,1230700,1.49,400,745000,1.48,400,1.5,2700,53.13,100,7260600,53.1,1600,53.13,1600,0.332757
20250106,11934.492,VALEA58,4499400,0.03,1,55.86,0.13,3103500,0.19,100,1143300,0.19,36300,0.2,200700,53.13,100,7260700,53.1,2100,53.13,1500,0.332757
20250106,11934.493,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.88,600,1327200,0.87,7500,0.89,15500,53.13,100,7260700,53.1,2100,53.13,1500,0.332757
20250106,11936.337,VALEA55,392500,0.03,1,52.86,0.86,1587600,1.15,1300,309000,1.13,6100,1.17,33600,53.1,1000,7261700,53.1,1000,53.13,3000,0.332757
20250106,11942.096,VALEN650,75300,0.13,0,62.86,9.14,259300,8.85,100,2400,8.51,5000,9.08,100,53.1,100,7262000,53.1,1000,53.13,2900,0.332757
20250106,11947.479,VALEM635,5481100,0.03,0,61.36,8.58,292700,8.08,1000,16900,7.98,100,8.24,200,53.1,900,7262900,53.1,1200,53.13,2900,0.332757
20250106,11953.095,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.88,3500,1330700,0.87,15300,0.88,3400,53.1,900,7262900,53.1,1400,53.12,400,0.332757
20250106,11962.738,VALEN650,75300,0.13,0,62.86,9.14,259300,8.86,100,2500,8.51,5000,9.08,100,53.11,200,7263400,53.1,1300,53.11,800,0.332757
20250106,11973.31,VALEM625,3606800,0.03,0,60.36,7.61,37400,7.3,500,18100,7,100,7.35,1000,53.11,100,7263700,53.1,2200,53.11,1000,0.332757
20250106,11981.625,VALEB550,81700,0.13,1,52.86,2.03,258600,2.37,700,46400,2.36,100,2.39,24500,53.11,100,7263900,53.1,2300,53.11,800,0.332757
20250106,11987.541,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.88,600,1331300,0.87,36400,0.89,33800,53.11,600,7264800,53.1,2500,53.13,2100,0.332757
20250106,11988.882,VALEN580,1063000,0.13,0,55.86,3.18,296300,2.82,1000,240100,2.82,22800,2.85,6400,53.11,600,7264800,53.1,2700,53.13,2300,0.332757
20250106,12008.463,VALEM565,2622000,0.03,0,54.36,1.89,1230700,1.5,200,745200,1.49,200,1.5,5700,53.11,100,7267700,53.11,100,53.13,500,0.332757
20250106,12011.458,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.66,100,2148800,0.65,17400,0.66,20100,53.1,100,7267800,53.1,3200,53.13,700,0.332757
20250106,12012.408,VALEM560,1890200,0.03,0,53.86,1.51,1762700,1.17,800,915800,1.16,11700,1.18,10200,53.13,400,7268600,53.1,2800,53.13,200,0.332757
20250106,12018.009,VALEM560,1890200,0.03,0,53.86,1.51,1762700,1.17,800,916600,1.16,11700,1.18,10200,53.13,100,7268700,53.1,3800,53.13,300,0.332757
20250106,12018.01,VALEA565,886300,0.03,1,54.36,0.35,2760400,0.49,100,1358000,0.47,148800,0.49,33100,53.13,100,7268700,53.1,3800,53.13,300,0.332757
20250106,12018.01,VALEM565,2622000,0.03,0,54.36,1.89,1230700,1.49,100,745300,1.49,100,1.5,3000,53.13,100,7268700,53.1,3800,53.13,300,0.332757
20250106,12020.191,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.88,5000,1336300,0.87,9600,0.89,15500,53.13,100,7268700,53.1,3500,53.13,2000,0.332757
20250106,12020.191,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.88,6000,1342300,0.87,9600,0.89,15500,53.13,100,7268700,53.1,3500,53.13,2000,0.332757
20250106,12022.574,VALEM560,1890200,0.03,0,53.86,1.51,1762700,1.17,700,917300,1.16,11700,1.18,10100,53.13,100,7268700,53.12,10000,53.13,1900,0.332757
20250106,12022.574,VALEM570,1765300,0.03,0,54.86,2.31,982400,1.86,200,526200,1.85,300,1.88,38400,53.13,100,7268700,53.12,10000,53.13,1900,0.332757
20250106,12022.575,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.67,2600,1165200,0.66,65400,0.68,83500,53.13,100,7268700,53.12,10000,53.13,1500,0.332757
20250106,12022.575,VALEM58,2048800,0.03,0,55.86,3.21,318200,2.69,100,76800,2.68,100,2.71,15100,53.12,10000,7278700,53.1,3400,53.13,1500,0.332757
20250106,12022.581,VALEA545,253400,0.03,1,52.36,1.09,604400,1.48,100,82500,1.46,36100,1.49,100,53.12,10000,7278700,53.1,3400,53.13,1300,0.332757
20250106,12022.581,VALEA590,2689100,0.03,1,56.86,0.08,4273200,0.11,20700,812400,0.1,268400,0.11,51200,53.12,10000,7278700,53.1,3400,53.13,1300,0.332757
20250106,12022.581,VALEM565,2622000,0.03,0,54.36,1.89,1230700,1.49,100,745400,1.48,5400,1.5,22500,53.12,10000,7278700,53.1,3400,53.13,1300,0.332757
20250106,12024.74,VALEM58,2048800,0.03,0,55.86,3.21,318200,2.71,100,76900,2.69,100,2.72,15000,53.12,100,7279900,53.1,1300,53.12,1500,0.332757
20250106,12024.742,VALEA605,2730300,0.03,1,58.36,0.05,866000,0.05,100,258200,0.05,262300,0.06,120600,53.12,100,7279900,53.1,1300,53.12,1500,0.332757
20250106,12028.665,VALEA625,3400500,0.03,1,60.36,0.02,96600,0.03,41500,63100,0.02,701500,0.04,139200,53.1,100,7281800,53.1,1000,53.12,400,0.332757
20250106,12033.811,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.87,5000,1347300,0.87,10900,0.88,5000,53.1,100,7281800,53.1,1200,53.12,400,0.332757
20250106,12035.63,VALEB555,278400,0.13,1,53.36,1.77,446900,2.09,700,151400,2.07,18200,2.1,29200,53.1,100,7281800,53.1,1200,53.12,400,0.332757
20250106,12039.048,VALEA68,1902500,0.03,1,65.86,0.01,19800,0.01,1000,1000,0.01,500,0.01,21000,53.1,100,7282000,53.1,1100,53.12,300,0.332757
20250106,12041.6,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.87,5000,1352300,0.87,5900,0.88,5000,53.1,100,7282100,53.1,1000,53.12,200,0.332757
20250106,12045.917,VALEB550,81700,0.13,1,52.86,2.03,258600,2.37,100,46500,2.36,100,2.39,30300,53.1,500,7282900,53.09,5700,53.1,2100,0.332757
20250106,12045.917,VALEN580,1063000,0.13,0,55.86,3.18,296300,2.85,100,240200,2.83,18500,2.87,43000,53.1,500,7282900,53.09,5700,53.1,2100,0.332757
20250106,12050.704,VALEA555,528900,0.03,1,53.36,0.67,2543500,0.87,600,1352900,0.86,34200,0.87,4400,53.09,100,7285000,53.09,2600,53.1,800,0.332757
